country_code,year,records_count,institutions_count,total_students,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_isced5,students_isced6,students_isced7,students_isced8,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_students_isced5,foreign_students_isced6,foreign_students_isced7,foreign_students_isced8,academic_personnel_fte,total_personnel_fte,support_admin_personnel_fte,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,third_party_funding_eur,third_party_funding_ppp,rd_expenditure_eur,rd_expenditure_ppp,mean_institution_size,median_institution_size,min_institution_size,max_institution_size,cities_count,records_with_complete_isced_structure,institutions_with_student_data,complete_isced_structure_share,isced_shares_reliable,isced_structure_coverage_flag,student_coverage_share,students_total_component_sum_incomplete_share,foreign_total_component_sum_incomplete_share,students_total_reliable,total_students_reliable,isced5_share_observed,isced5_share_reliable,isced5_share,foreign_students_isced5_share,isced6_share_observed,isced6_share_reliable,isced6_share,foreign_students_isced6_share,isced7_share_observed,isced7_share_reliable,isced7_share,foreign_students_isced7_share,isced8_share_observed,isced8_share_reliable,isced8_share,foreign_students_isced8_share,phd_share,phd_share_observed,phd_share_reliable,avg_observed_institution_size,students_per_registered_institution,avg_institution_size,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
FI,2017,40,40,294520.0,288760.0,40,0,0,,0.0,207295.0,62840.0,18625.0,20370.0,40,0,0,,0.0,9615.0,7120.0,3615.0,23135.0,37760.0,14640.0,3790218889.0,3014402195.8532486,3456042215.0,2748627862.1249113,811229485.0,645179609.0251875,1492163000.0,1186733419.7571118,7363.0,5842.5,520.0,31330.0,20,40,40,1.0,True,high,1.0,0.0,0.0,True,294520.0,0.0,0.0,0.0,,0.7178799002631944,0.7178799002631944,0.7178799002631944,0.04638317373790974,0.21762016899847625,0.21762016899847625,0.21762016899847625,0.11330362826225335,0.06449993073832941,0.06449993073832941,0.06449993073832941,0.1940939597315436,0.06449993073832941,0.06449993073832941,0.06449993073832941,7363.0,7363.0,7363.0,0.06916338449001766,20370.0,294520.0,40,40,0.06916338449001766,1.0,1.0,12.730494921115193,281035.0,23135.0,35,35,12.147611843527123,0.875,1.0,12869.139240119517,3790218889.0,284430.0,36,36,13325.664975565165,0.9,0.9657408664946353,10234.966032368764,3014402195.853249,284430.0,36,36,10598.04590181503,0.9,0.9657408664946353,11734.490747657204,3456042215.0,284430.0,36,36,12150.765443167036,0.9,0.9657408664946353,9332.567778503706,2748627862.1249113,284430.0,36,36,9663.635559276136,0.9,0.9657408664946353,2190.613910855587,645179609.0251874,284430.0,36,36,2268.3247513454535,0.9,0.9657408664946353,4029.3814333733253,1186733419.7571118,294520.0,40,40,4029.3814333733253,1.0,1.0,0.4317548534342772,1122767920.3416655,2748627862.1249113,36,36,0.4084830601526666,0.9,1.0
FI,2018,40,40,295455.0,289625.0,40,0,0,,0.0,205485.0,65830.0,18310.0,20230.0,40,0,0,,0.0,9490.0,6980.0,3750.0,23710.0,38475.0,14765.0,3589017218.0,2850779387.748618,3565499212.0,2832098884.7937984,880124424.0,699088473.0253541,1543536000.0,1226040541.39925,7386.375,5710.0,520.0,31245.0,20,40,40,1.0,True,high,1.0,0.0,0.0,True,295455.0,0.0,0.0,0.0,,0.7094864048338368,0.7094864048338368,0.7094864048338368,0.04618341971433438,0.22729391454466982,0.22729391454466982,0.22729391454466982,0.10603068509797964,0.06321968062149332,0.06321968062149332,0.06321968062149332,0.20480611687602404,0.06321968062149332,0.06321968062149332,0.06321968062149332,7386.375,7386.375,7386.375,0.06847066389128632,20230.0,295455.0,40,40,0.06847066389128632,1.0,1.0,12.46119780683256,281690.0,23710.0,35,35,11.880641079713202,0.875,1.0,12147.42420334738,3589017218.0,285055.0,36,36,12590.61310273456,0.9,0.9648000541537628,9648.776929646201,2850779387.7486176,285055.0,36,36,10000.804713997712,0.9,0.9648000541537628,12067.824920884737,3565499212.0,285055.0,36,36,12508.109705144621,0.9,0.9648000541537628,9585.550709224073,2832098884.7937975,285055.0,36,36,9935.271736309825,0.9,0.9648000541537628,2366.1419607904895,699088473.0253543,285055.0,36,36,2452.4687271767,0.9,0.9648000541537628,4149.66929447547,1226040541.39925,295455.0,40,40,4149.66929447547,1.0,1.0,0.43290880413185734,1158586452.3098426,2832098884.7937975,36,36,0.4090911014903345,0.9,0.9999999999999997
FI,2019,39,39,295930.0,290165.0,39,0,0,,0.0,204690.0,67020.0,18455.0,19865.0,39,0,0,,0.0,9385.0,6450.0,4025.0,24040.0,38950.0,14890.0,3618942687.0,2848394898.939017,3743345489.0,2946309770.015427,918837418.0,723197917.388156,1620197100.0,1275223609.2308657,7587.948717948718,5555.0,510.0,31620.0,20,39,39,1.0,True,high,1.0,0.0,0.0,True,295930.0,0.0,0.0,0.0,,0.7054262230110454,0.7054262230110454,0.7054262230110454,0.045849821681567246,0.23097203315355055,0.23097203315355055,0.23097203315355055,0.09623992837958818,0.063601743835404,0.063601743835404,0.063601743835404,0.21809807640205905,0.063601743835404,0.063601743835404,0.063601743835404,7587.948717948718,7587.948717948718,7587.948717948718,0.06712736120028386,19865.0,295930.0,39,39,0.06712736120028386,1.0,1.0,12.309900166389351,290035.0,24040.0,35,35,12.064683860232945,0.8974358974358975,1.0,12229.049731355388,3618942687.0,293350.0,36,36,12336.603671382309,0.9230769230769231,0.9912817220288582,9625.231976950687,2848394898.9390173,293350.0,36,36,9709.885457436569,0.9230769230769231,0.9912817220288582,12649.428881830163,3743345489.0,293350.0,36,36,12760.68003749787,0.9230769230769231,0.9912817220288582,9956.103707009857,2946309770.0154266,293350.0,36,36,10043.667189416828,0.9230769230769231,0.9912817220288582,2443.814136411165,723197917.3881558,293350.0,36,36,2465.3073713589765,0.9230769230769231,0.9912817220288582,4309.20693823156,1275223609.2308657,295930.0,39,39,4309.20693823156,1.0,1.0,0.4328206158798396,1271445628.5615335,2946309770.0154266,36,36,0.43153834043555994,0.9230769230769231,0.9999999999999999
FI,2020,38,38,305375.0,299505.0,38,0,0,,0.0,210635.0,70165.0,18705.0,20855.0,38,0,0,,0.0,9660.0,6905.0,4300.0,24685.0,39780.0,10360.0,3706545056.0,2951987524.7887483,3718411025.0,2961437886.7642026,889229636.0,708205283.4877073,1621002400.0,1291007876.6495967,8036.184210526316,6035.0,545.0,31570.0,20,38,38,1.0,True,high,1.0,0.0,0.0,True,305375.0,0.0,0.0,0.0,,0.7032770738385002,0.7032770738385002,0.7032770738385002,0.0458613240914378,0.2342698786330779,0.2342698786330779,0.2342698786330779,0.09841088861968218,0.062453047528421894,0.062453047528421894,0.062453047528421894,0.22988505747126436,0.062453047528421894,0.062453047528421894,0.062453047528421894,8036.184210526316,8036.184210526316,8036.184210526316,0.0682930822758903,20855.0,305375.0,38,38,0.0682930822758903,1.0,1.0,12.370872999797449,302795.0,24685.0,35,35,12.266356086692323,0.9210526315789473,1.0,12137.683359803521,3706545056.0,302795.0,35,35,12241.103901979888,0.9210526315789473,0.9915513712648383,9666.762258825209,2951987524.7887483,302795.0,35,35,9749.129030495049,0.9210526315789473,0.9915513712648383,12176.540401146132,3718411025.0,302795.0,35,35,12280.292029260721,0.9210526315789473,0.9915513712648383,9697.709002911839,2961437886.7642026,302795.0,35,35,9780.339459912491,0.9210526315789473,0.9915513712648383,2319.1331428168883,708205283.4877073,302795.0,35,35,2338.8935863792576,0.9210526315789473,0.9915513712648383,4227.614823248781,1291007876.6495967,305375.0,38,38,4227.614823248781,1.0,1.0,0.43593954221346465,1287317957.008944,2961437886.7642026,35,35,0.4346935530076318,0.9210526315789473,1.0
FI,2021,38,38,315590.0,309735.0,38,0,0,,0.0,216265.0,74280.0,19190.0,22795.0,38,0,0,,0.0,10660.0,7445.0,4670.0,25670.0,41110.0,10575.0,3918808266.0,3162063281.476939,3901338056.0,3147966672.0459614,963881556.0,777750343.7368879,1639834300.0,1323172626.9244425,8305.0,6342.5,530.0,30820.0,20,38,38,1.0,True,high,1.0,0.0,0.0,True,315590.0,0.0,0.0,0.0,,0.698225902787867,0.698225902787867,0.698225902787867,0.049291378632696,0.2398179088575718,0.2398179088575718,0.2398179088575718,0.10022886375875067,0.06195618835456116,0.06195618835456116,0.06195618835456116,0.2433559145388223,0.06195618835456116,0.06195618835456116,0.06195618835456116,8305.0,8305.0,8305.0,0.07222979181849869,22795.0,315590.0,38,38,0.07222979181849869,1.0,1.0,12.294117647058824,312855.0,25670.0,35,35,12.187573042462018,0.9210526315789473,1.0,12417.403168668208,3918808266.0,312855.0,35,35,12525.956964088795,0.9210526315789473,0.9913336924490637,10019.529394077566,3162063281.4769387,312855.0,35,35,10107.120811484358,0.9210526315789473,0.9913336924490637,12362.04586964099,3901338056.0,312855.0,35,35,12470.115727733295,0.9210526315789473,0.9913336924490637,9974.861915922434,3147966672.045961,312855.0,35,35,10062.062847152709,0.9210526315789473,0.9913336924490637,2464.4327885449093,777750343.7368879,312855.0,35,35,2485.9770300519026,0.9210526315789473,0.9913336924490637,4192.695037626168,1323172626.9244425,315590.0,38,38,4192.695037626168,1.0,1.0,0.42032612310487755,1318760529.968047,3147966672.045961,35,35,0.41892455268941703,0.9210526315789473,0.9999999999999999
FI,2022,38,38,327674.0,321805.0,38,0,0,,0.0,225486.0,77188.0,19131.0,26220.0,38,0,0,,0.0,13032.0,8437.0,4734.0,26356.7365,41965.24509999998,10684.821799999982,4028597641.0,3225923384.474944,4119393576.0,3298628766.355439,1055497622.0,845195962.5886836,1810831300.0,1450033871.9751444,8623.0,6899.5,528.0,31004.0,20,38,38,1.0,True,high,1.0,0.0,0.0,True,327674.0,0.0,0.0,0.0,,0.7006914125013595,0.7006914125013595,0.7006914125013595,0.05779516244910992,0.23985954226938674,0.23985954226938674,0.23985954226938674,0.1093045551121936,0.05944904522925374,0.05944904522925374,0.05944904522925374,0.24745177983377764,0.05944904522925374,0.05944904522925374,0.05944904522925374,8623.0,8623.0,8623.0,0.08001855502725269,26220.0,327674.0,38,38,0.08001855502725269,1.0,1.0,12.432267553306534,325097.0,26356.73649999999,35,35,12.33449368816963,0.9210526315789473,0.9999999999999998,12294.52944389851,4028597641.0,325097.0,35,35,12391.986517870051,0.9210526315789473,0.9921354761134542,9844.917156914935,3225923384.4749446,325097.0,35,35,9922.956485218088,0.9210526315789473,0.9921354761134542,12571.621721589141,4119393576.0,325097.0,35,35,12671.275268612137,0.9210526315789473,0.9921354761134542,10066.80043688373,3298628766.355439,325097.0,35,35,10146.598603971857,0.9210526315789473,0.9921354761134542,2579.3806117930735,845195962.5886836,325097.0,35,35,2599.8270134411687,0.9210526315789473,0.9921354761134542,4425.2332256301825,1450033871.9751444,327674.0,38,38,4425.2332256301825,1.0,1.0,0.4395868631125913,1445501593.5042682,3298628766.355439,35,35,0.4382128744670355,0.9210526315789473,1.0
FI,2023,38,38,338812.0,332917.0,38,0,0,,0.0,232051.0,81356.0,19510.0,31656.0,38,0,0,,0.0,16137.0,10370.0,5135.0,26990.3627,42941.23129999999,10878.880299999988,4276126060.0,3467222946.5661235,4380534196.0,3551880480.012973,1146038075.0,929245175.5452851,1930966800.0,1565691072.7316957,8916.105263157895,7588.5,465.0,31465.0,20,38,38,1.0,True,high,1.0,0.0,0.0,True,338812.0,0.0,0.0,0.0,,0.6970235824544857,0.6970235824544857,0.6970235824544857,0.06954074750809089,0.24437322215447094,0.24437322215447094,0.24437322215447094,0.12746447711293574,0.05860319539104342,0.05860319539104342,0.05860319539104342,0.26319835981547923,0.05860319539104342,0.05860319539104342,0.05860319539104342,8916.105263157895,8916.105263157895,8916.105263157895,0.09343234596177231,31656.0,338812.0,38,38,0.09343234596177231,1.0,1.0,12.553073249363928,336259.0,26990.362700000005,35,35,12.458483931377474,0.9210526315789473,1.0,12620.94040352762,4276126060.0,336259.0,35,35,12716.763149833907,0.9210526315789473,0.9924648477621808,10233.471502090018,3467222946.566123,336259.0,35,35,10311.167720614536,0.9210526315789473,0.9924648477621808,12929.099902010554,4380534196.0,336259.0,35,35,13027.262306733797,0.9210526315789473,0.9924648477621808,10483.337308043909,3551880480.0129733,336259.0,35,35,10562.930598178706,0.9210526315789473,0.9924648477621808,2742.6572126881133,929245175.5452849,336259.0,35,35,2763.480458650281,0.9210526315789473,0.9924648477621808,4621.120481953696,1565691072.7316957,338812.0,38,38,4621.120481953696,1.0,1.0,0.4408062381440203,1560960674.6128273,3551880480.0129733,35,35,0.43947443710356093,0.9210526315789473,1.0
FR,2014,375,375,1781320.0,1388630.0,252,0,0,,141470.0,760810.0,415730.0,70620.0,249990.0,252,0,4,0.0,9445.0,89430.0,89900.0,29820.0,75875.0,,,11086540727.600006,9839833786.811043,10579800963.250002,9390078071.580723,777657521.1200001,690208148.6819919,3471152.0,3080812.9936984107,5532.0496894409935,1047.5,0.0,60150.0,126,248,322,0.6613333333333333,False,medium,0.8586666666666667,0.0,0.0,True,1781320.0,0.10187738994548584,,,0.0667632713649537,0.5478853258247337,,,0.11754577358341767,0.29938140469383495,,,0.2162461212806389,0.0508558795359455,,,0.42225998300764656,,0.0508558795359455,,5532.0496894409935,4750.1866666666665,4750.1866666666665,0.14033974805200639,249990.0,1728495.0,251,251,0.14462870879001674,0.6693333333333333,0.9703450250376126,23.477034596375617,1576510.0,75875.0,129,129,20.777726523887974,0.344,1.0,6223.778281050011,11044864750.96,1183620.0,102,102,9331.42795065984,0.272,0.6644623088496171,5523.900134064089,9802844369.361856,1183620.0,102,102,8282.087468412037,0.272,0.6644623088496171,5939.303978650664,10542716361.810001,1287325.0,137,137,8189.6307162604635,0.36533333333333334,0.7226803718590707,5271.41561964202,9357163718.656252,1287325.0,137,137,7268.687952658615,0.36533333333333334,0.7226803718590707,387.4700495598724,689837078.7432324,1183620.0,102,102,582.8197214842875,0.272,0.6644623088496171,1.7295112577742409,3059098.25153102,1291190.0,210,210,2.369208444559685,0.56,0.7248501111535266,0.0003280923726313372,2070351.4688914532,6721947941.688116,76,76,0.0003079987359098047,0.20266666666666666,0.7158564487373368
FR,2015,377,377,,,0,0,0,,,,,,,0,0,0,,,,,,120.0,,,14007830996.0,12454726590.20183,13584126784.73,12078000164.248243,441226208.2,392305688.80590385,3634380.0,3231421.7124566557,,,,,127,0,0,0.0,False,no_complete_records,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0002675460894612254,3031583.5333866808,8890619207.54868,90,90,0.000340986770731636,0.23872679045092837,0.7361002721183559
FR,2017,212,212,1539503.0,1539503.0,0,0,77,0.0,139327.0,775083.0,625093.0,,224310.0,0,0,77,0.0,15089.0,98846.0,110375.0,,,,,13188852416.0,11763472458.235592,12692038249.0,11320351283.926613,,,4136895.0,3689801.724983722,7546.583333333333,684.0,0.0,65750.0,104,0,204,0.0,False,no_complete_records,0.9622641509433962,0.0,0.0,True,1539503.0,,,,0.10829918106325408,,,,0.12752956780112581,,,,0.17657372582959655,,,,,,,,7546.583333333333,7261.806603773585,7261.806603773585,0.14570286644456035,224310.0,1539503.0,123,123,0.14570286644456035,0.5801886792452831,1.0,,,,0,0,,0.0,,8566.954670435849,13078188439.0,1344983.0,109,109,9723.683079265686,0.5141509433962265,0.8736475343016545,7641.084465724063,11664768446.355148,1344983.0,109,109,8672.79991372021,0.5141509433962265,0.8736475343016545,8244.243920927727,12590607196.0,1344983.0,109,109,9361.164561931266,0.5141509433962265,0.8736475343016545,7353.250551591398,11229882351.472122,1344983.0,109,109,8349.460440371457,0.5141509433962265,0.8736475343016545,,,,0,0,,0.0,,2.3967486422460507,3465192.6112899915,1287254.0,97,97,2.6919260777515484,0.45754716981132076,0.8361490688878164,0.00032594410124204783,3179560.6375482758,9364797243.950516,90,90,0.00033952263511120997,0.42452830188679247,0.8272532370304866
FR,2018,209,209,,,0,0,0,,,,,,,0,0,0,,,,,,,,,15307141196.16,13727515937.259542,14644213637.82,13132999397.185827,864557539.0,775339251.3474492,4260217.0,3820582.564323316,,,,,103,0,0,0.0,False,no_complete_records,0.0,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.00029091469882668237,3646871.4968566997,10724120400.351545,95,95,0.0003400625282738482,0.45454545454545453,0.8165781537041369
FR,2019,205,205,1859507.0,1590887.0,196,0,86,0.0,130892.0,762116.0,636922.0,60957.0,277727.0,196,0,86,0.0,13825.0,100896.0,109928.0,25700.0,,,,14156491665.0,13042168765.661852,13557047819.0,12489909915.79452,791164703.0,728888471.956073,4462225.0,4110982.6429834915,9070.765853658537,939.0,0.0,77611.0,102,115,205,0.5609756097560976,False,medium,1.0,0.0,0.0,True,1859507.0,0.08227611389118146,,,0.1056214283531461,0.4790509948223852,,,0.13238929506794242,0.4003565306649687,,,0.17259256235457404,0.03831636062146463,,,0.4216086749676001,,0.03831636062146463,,9070.765853658537,9070.765853658537,9070.765853658537,0.1493551785500135,277727.0,1859507.0,117,117,0.1493551785500135,0.5707317073170731,1.0,,,,0,0,,0.0,,7613.034887741751,13302157610.0,1635202.0,108,108,8134.871171879682,0.526829268292683,0.8793739415877434,7013.777719396513,12255083293.410967,1635202.0,108,108,7494.537857347879,0.526829268292683,0.8793739415877434,7290.667805498984,12753566280.0,1635202.0,108,108,7799.382755158078,0.526829268292683,0.8793739415877434,6716.785640384532,11749674122.936323,1635202.0,108,108,7185.457284749115,0.526829268292683,0.8793739415877434,391.9794181770077,691021003.464033,1481159.0,90,90,466.54073159197156,0.43902439024390244,0.7965331671244045,2.210791700694588,3923864.976415095,1579096.0,91,91,2.484880574971436,0.44390243902439025,0.8492014281204642,0.00032914429893403916,3776723.724941038,10960222728.11026,91,91,0.0003445845781267452,0.44390243902439025,0.8775261632792207
FR,2020,202,202,1883214.0,1646765.0,193,0,84,0.0,133467.0,834013.0,620327.0,58958.0,268700.0,193,0,84,0.0,10902.0,103768.0,106438.0,24179.0,,,,15608328133.0,14387014474.278502,14823821090.0,13663893196.545273,910068562.0,838857913.705537,5053750.0,4658306.372074588,9369.223880597016,1230.0,0.0,77749.0,102,116,201,0.5742574257425742,False,medium,0.995049504950495,0.0,0.0,True,1883214.0,0.08104799409751846,,,0.08168311267953876,0.506455383737206,,,0.12442012294772384,0.3766943067165017,,,0.1715836969856221,0.03580231544877381,,,0.41010549882967534,,0.03580231544877381,,9369.223880597016,9322.841584158416,9322.841584158416,0.14268160708236027,268700.0,1883214.0,116,116,0.14268160708236027,0.5742574257425742,1.0,,,,0,0,,0.0,,8288.133017808916,15169152325.0,1865824.0,114,114,8130.001717739722,0.5643564356435643,0.9907657865755034,7639.6067968263305,13982203103.540453,1865824.0,114,114,7493.848885822271,0.5643564356435643,0.9907657865755034,7871.55420998357,14417625506.0,1865824.0,114,114,7727.216235829317,0.5643564356435643,0.9907657865755034,7255.62426603948,13289481427.610172,1865824.0,114,114,7122.580386794345,0.5643564356435643,0.9907657865755034,445.4395059220763,815039700.7991595,1580147.0,92,92,515.799922918032,0.45544554455445546,0.8390692719998896,2.4735937456256103,4391304.187521317,1763085.0,101,101,2.490693408157472,0.5,0.9362106483915265,0.0003409208711652091,4472058.918415692,12810889780.530746,104,104,0.0003490826160421792,0.5148514851485149,0.9375724470511672
FR,2021,354,354,2242313.0,1859680.0,0,0,58,0.0,90526.0,958557.0,810597.0,,238270.0,0,0,110,0.0,8653.0,116137.0,97610.0,,,,,16453837319.0,14909645350.09107,15558592053.0,14098418816.20559,1041645623.0,943887223.2844316,0.0,0.0,6388.356125356126,1414.0,0.0,75538.0,123,0,351,0.0,False,no_complete_records,0.9915254237288136,0.0,0.0,True,2242313.0,,,,0.09558579855511123,,,,0.12115815752219221,,,,0.12041742074051594,,,,,,,,6388.356125356126,6334.217514124294,6334.217514124294,0.10626081193838684,238270.0,1831602.0,137,137,0.13008830521041143,0.3870056497175141,0.8168360081754866,,,,0,0,,0.0,,7337.886066307425,14386113810.0,1688061.0,74,74,8522.271298252848,0.20903954802259886,0.7528213055001688,6649.225754875019,13035977609.032503,1688061.0,74,74,7722.456480561131,0.20903954802259886,0.7528213055001688,6938.635263230423,13656136440.0,1688061.0,74,74,8089.835876784074,0.20903954802259886,0.7528213055001688,6287.444623567535,12374508585.771631,1688061.0,74,74,7330.605105959815,0.20903954802259886,0.7528213055001688,420.9435628676423,802063324.483268,1527398.0,65,65,525.1174379456226,0.18361581920903955,0.6811707375375338,0.0,0.0,110876.0,43,43,0.0,0.12146892655367232,0.04944715568254744,0.0,0.0,6916889.730601594,1,1,0.0,0.002824858757062147,0.0004906145732208562
FR,2022,782,782,2683891.0,2172553.0,0,0,42,41521.0,34732.0,1155045.0,982776.0,,271989.0,0,0,576,18746.0,7566.0,125694.0,112748.0,,,,,15483227053.95,13999807455.920647,14861773169.67,13437893928.957647,1210047062.0,1094114671.4166877,0.0,0.0,3436.4801536491677,610.0,0.0,72853.0,265,0,781,0.0,False,no_complete_records,0.9987212276214834,0.01547044943330411,0.06892190492997878,True,2683891.0,,,,0.2178394564090752,,,,0.10882173421814735,,,,0.11472400628423975,,,,,,,,3436.4801536491677,3432.0856777493605,3432.0856777493605,0.10134129888285329,271989.0,2531348.0,682,682,0.10744828447135676,0.8721227621483376,0.9431634891282843,,,,0,0,,0.0,,5768.9477903350025,15406061330.95,1573354.0,115,115,9791.859512194967,0.14705882352941177,0.5862212735166965,5216.235478982063,13930034839.370321,1573354.0,115,115,8853.719404133031,0.14705882352941177,0.5862212735166965,5537.398191532368,14792392270.67,1573354.0,115,115,9401.820741339838,0.14705882352941177,0.5862212735166965,5006.870222731715,13375160286.692102,1573354.0,115,115,8501.0495328401,0.14705882352941177,0.5862212735166965,407.65987568671295,1092767015.0819197,1465781.0,98,98,745.5186109534233,0.12531969309462915,0.546140286621178,0.0,0.0,199531.0,68,68,0.0,0.08695652173913043,0.07434392827428536,0.0,0.0,161575065.101812,5,5,0.0,0.00639386189258312,0.012023838404739149
FR,2023,816,816,2545897.0,2077668.0,0,0,169,41152.0,35409.0,1125342.0,916917.0,,280021.0,0,0,636,0.0,7996.0,128552.0,115014.0,,,,,17849213479.940002,16431200846.856298,17372533280.94,15992390022.03811,1420648146.8600001,1307786197.9747767,0.0,0.0,3119.9718137254904,480.0,0.0,71973.0,271,0,816,0.0,False,no_complete_records,1.0,0.016164047485031797,0.0,True,2545897.0,,,,0.22581829478381202,,,,0.11423371739435656,,,,0.12543556286992172,,,,,,,,3119.9718137254904,3119.9718137254904,3119.9718137254904,0.10998913153202977,280021.0,2430200.0,634,634,0.11522549584396347,0.7769607843137255,0.9545555063696607,,,,0,0,,0.0,,7010.9723527464,17844147249.940002,1764872.0,119,119,10110.731684756744,0.14583333333333334,0.6932220745772512,6453.992776163489,16426537098.352203,1764872.0,119,119,9307.494876881838,0.14583333333333334,0.6932220745772512,6823.737677109482,17368570793.940002,1764872.0,119,119,9841.263725607298,0.14583333333333334,0.6932220745772512,6281.63276913328,15988742330.792599,1764872.0,119,119,9059.434526012425,0.14583333333333334,0.6932220745772512,513.6838599420074,1307786197.974777,1633735.0,105,105,800.4885724886698,0.12867647058823528,0.641712920829083,0.0,0.0,111268.0,60,60,0.0,0.07352941176470588,0.04370483173514089,0.0,0.0,188761052.19552606,5,5,0.0,0.006127450980392157,0.01180317963327597
GR,2014,49,49,689135.0,594075.0,48,0,4,0.0,0.0,531115.0,39810.0,23150.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,14063.979591836734,7900.0,0.0,113475.0,30,45,49,0.9183673469387755,True,high,1.0,0.0,0.0,True,689135.0,0.0,0.0,0.0,,0.8940201153053066,0.8940201153053066,0.8940201153053066,,0.06701174094180028,0.06701174094180028,0.06701174094180028,,0.038968143752893154,0.038968143752893154,0.038968143752893154,,0.038968143752893154,0.038968143752893154,0.038968143752893154,14063.979591836734,14063.979591836734,14063.979591836734,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,7200.0,11,11,0.0,0.22448979591836735,0.010447880313726628,,,,0,0,,0.0,
