country_code,year,total_students,academic_personnel_fte,total_personnel_fte,student_staff_ratio,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,revenue_per_student_eur,revenue_per_student_ppp,expenditure_per_student_eur,expenditure_per_student_ppp,third_party_funding_ppp,third_party_funding_per_student_ppp,rd_expenditure_ppp,rd_expenditure_per_student_ppp,rd_expenditure_share_of_expenditure_ppp,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
BE,2017,451413.0,26123.9963,43270.3842,13.426850776272698,3193176466.99,2827771795.566852,2879254294.2500005,2549772669.851756,12699.606930468228,11246.353173401307,11451.104618814106,10140.720691109002,864581901.6046474,3438.535396675327,0.0,0.0,,17.27963037569409,350763.0,26123.996299999995,27,27,0.18120805369127516,0.9999999999999999,7073.736172839505,3193176466.9900007,251439.0,21,21,0.14093959731543623,0.5570043397066544,6264.267523458235,2827771795.566851,251439.0,21,21,0.14093959731543623,0.5570043397066544,6378.314967114373,2879254294.25,251439.0,21,21,0.14093959731543623,0.5570043397066544,5648.4254327007775,2549772669.851756,251439.0,21,21,0.14093959731543623,0.5570043397066544,1915.2791381830993,864581901.6046475,251439.0,21,21,0.14093959731543623,0.5570043397066544,0.0,0.0,98917.0,35,35,0.2348993288590604,0.219127495220563,0.0,,,0,0,0.0,
BE,2018,456054.0,26585.215299999996,44238.2001,13.3643077925346,3365909717.3999996,2978233113.071485,3033892718.6099997,2684456956.5729055,13287.709594567921,11757.266247173366,11976.995454620821,10597.516705115884,942593871.9838611,3721.108017780037,0.0,0.0,,17.154421916605656,355293.0,26585.215299999996,27,27,0.18120805369127516,1.0,7380.506951808337,3365909717.4,253310.0,21,21,0.14093959731543623,0.5554386103400036,6530.439625727403,2978233113.071485,253310.0,21,21,0.14093959731543623,0.5554386103400036,6652.485711363127,3033892718.61,253310.0,21,21,0.14093959731543623,0.5554386103400036,5886.269951744543,2684456956.5729046,253310.0,21,21,0.14093959731543623,0.5554386103400036,2066.847066320789,942593871.9838611,253310.0,21,21,0.14093959731543623,0.5554386103400036,0.0,0.0,99123.0,35,35,0.2348993288590604,0.21734926127169152,0.0,,,0,0,0.0,
BE,2019,474766.0,27686.967800000006,45992.6867,13.475328995759513,3545083564.0088205,3133415443.095,3209565078.8500004,2836858596.448585,13259.489246821988,11719.748666957159,12004.56713687809,10610.552720463587,1034963958.4312963,3871.0211564519127,0.0,0.0,,17.14763434658236,373091.0,27686.967800000002,27,27,0.18120805369127516,0.9999999999999999,7467.012305027783,3545083564.0088205,267362.0,21,21,0.14093959731543623,0.5631447913287809,6599.9154174793475,3133415443.095,267362.0,21,21,0.14093959731543623,0.5631447913287809,6760.309455289554,3209565078.85,267362.0,21,21,0.14093959731543623,0.5631447913287809,5975.277497648494,2836858596.4485855,267362.0,21,21,0.14093959731543623,0.5631447913287809,2179.945401379409,1034963958.4312962,267362.0,21,21,0.14093959731543623,0.5631447913287809,0.0,0.0,100002.0,35,35,0.2348993288590604,0.21063429141935186,0.0,,,0,0,0.0,
BE,2020,500402.0,15228.060000000001,38406.21,18.540772757659216,3840304324.36,3425570503.5011196,3272461000.0,2919051441.9260173,13601.701226747893,12132.784952543458,11590.49727279167,10338.781050952814,1167333437.9298348,4134.495423708419,0.0,0.0,,32.86052195749163,282340.0,15228.060000000001,21,21,0.14093959731543623,1.0,7674.438400246202,3840304324.36,282340.0,21,21,0.14093959731543623,0.564226362004948,6845.63711476197,3425570503.5011196,282340.0,21,21,0.14093959731543623,0.564226362004948,6539.664110055515,3272461000.0,282340.0,21,21,0.14093959731543623,0.564226362004948,5833.412819944799,2919051441.9260173,282340.0,21,21,0.14093959731543623,0.564226362004948,2332.791311645107,1167333437.929835,282340.0,21,21,0.14093959731543623,0.564226362004948,0.0,0.0,102767.0,35,35,0.2348993288590604,0.20536888341773216,0.0,,,0,0,0.0,
BE,2021,512080.0,15403.21,39383.91,18.852174319508727,4005291653.4,3548871313.739911,3562933699.9300003,3156921965.896103,13793.08657983911,12221.304595776319,12269.731458792498,10871.542391785024,842574018.2791221,2901.585549751785,0.0,0.0,,33.24501840850057,290384.0,15403.21,21,21,0.14189189189189189,1.0,7821.613133494767,4005291653.4,290384.0,21,21,0.14189189189189189,0.5670676456803625,6930.306424269472,3548871313.7399106,290384.0,21,21,0.14189189189189189,0.5670676456803625,6957.76773146774,3562933699.930001,290384.0,21,21,0.14189189189189189,0.5670676456803625,6164.899949023791,3156921965.8961024,290384.0,21,21,0.14189189189189189,0.5670676456803625,1645.3952864379044,842574018.2791224,290384.0,21,21,0.14189189189189189,0.5670676456803625,0.0,0.0,103590.0,35,35,0.23648648648648649,0.20229261052960476,0.0,,,0,0,0.0,
BE,2022,395960.0,15665.0,40185.0,18.695180338333866,4449898953.02,3934655778.787745,4213674538.56,3725783225.2177377,15194.628672471486,13435.278900456686,14388.016590043024,12722.062505011741,988715652.5664265,3376.0692910142275,0.0,0.0,,25.276731567187998,292860.0,15665.0,21,21,0.14583333333333334,1.0,11238.253745378322,4449898953.0199995,292860.0,21,21,0.14583333333333334,0.7396201636528942,9937.00317907805,3934655778.787745,292860.0,21,21,0.14583333333333334,0.7396201636528942,10641.667184968179,4213674538.56,292860.0,21,21,0.14583333333333334,0.7396201636528942,9409.493951959132,3725783225.2177386,292860.0,21,21,0.14583333333333334,0.7396201636528942,2497.008921523453,988715652.5664266,292860.0,21,21,0.14583333333333334,0.7396201636528942,0.0,0.0,101270.0,35,35,0.24305555555555555,0.2557581573896353,0.0,,,0,0,0.0,
BE,2023,399445.0,15745.0,40505.0,18.905366783105748,4848964913.111165,4305483705.025763,4312974681.379999,3829568277.6875057,16290.006930983367,14464.191977645214,14489.357772596715,12865.363000982668,1033655774.17579,3472.547239936808,0.0,0.0,,25.369641155922515,297665.0,15745.0,21,21,0.14685314685314685,1.0,12139.255499783863,4848964913.111164,297665.0,21,21,0.14685314685314685,0.7451964600883726,10778.664659779852,4305483705.025763,297665.0,21,21,0.14685314685314685,0.7451964600883726,10797.418121093015,4312974681.380001,297665.0,21,21,0.14685314685314685,0.7451964600883726,9587.222966084206,3829568277.687506,297665.0,21,21,0.14685314685314685,0.7451964600883726,2587.729910690558,1033655774.17579,297665.0,21,21,0.14685314685314685,0.7451964600883726,0.0,0.0,99855.0,35,35,0.24475524475524477,0.24998435329019014,0.0,,,0,0,0.0,
BG,2014,278375.0,18110.0,28705.0,15.333793484262838,,,,,,,,,,,0.0,0.0,,15.371341800110436,277695.0,18110.0,51,51,0.9807692307692307,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,16805.0,11,11,0.21153846153846154,0.06036820835204311,,,,0,0,0.0,
BG,2015,266115.0,17710.0,28090.0,14.988706945228685,,,,,,,,,,,0.0,0.0,,15.026256352343308,265450.0,17710.0,51,51,0.9807692307692307,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,14930.0,11,11,0.21153846153846154,0.05610356424853916,,,,0,0,0.0,
BG,2016,249290.0,17255.0,27715.0,14.411764705882353,,,,,,,,,,,0.0,0.0,,14.447406548826427,248675.0,17255.0,51,51,0.9807692307692307,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,11980.0,10,10,0.19230769230769232,0.04805648040434835,,,,0,0,0.0,
BG,2017,235716.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,6504.0,9,9,0.17307692307692307,0.027592526599806547,,,,0,0,0.0,
BG,2018,228952.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,5947.0,9,9,0.17307692307692307,0.02597487683007792,,,,0,0,0.0,
BG,2019,226162.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,6305.0,9,9,0.17307692307692307,0.02787824656662039,,,,0,0,0.0,
BG,2020,225871.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,5630.0,8,8,0.15384615384615385,0.02492573194433991,,,,0,0,0.0,
BG,2021,226561.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,2653.0,6,6,0.11538461538461539,0.011709870630867624,,,,0,0,0.0,
BG,2022,221095.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
BG,2023,195516.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,1023.0,4,4,0.07692307692307693,0.0052323083532805495,,,,0,0,0.0,
CH,2014,233295.0,38130.0,56060.0,6.118410700236034,8633546435.86366,5863873030.101382,8611161360.118559,5848669168.870821,37556.7532445783,25508.408865936064,37459.37602278823,25442.27061454159,1191782171.7954023,5184.366503373074,2506742414.2616687,10904.569402565117,0.42860048019191277,6.118410700236034,233295.0,38130.0,35,35,1.0,1.0,37006.993016839886,8633546435.863659,229880.0,32,32,0.9142857142857143,0.9853618808804303,25135.013738405803,5863873030.101382,229880.0,32,32,0.9142857142857143,0.9853618808804303,36911.04121442191,8611161360.118559,229880.0,32,32,0.9142857142857143,0.9853618808804303,25069.843626613605,5848669168.870821,229880.0,32,32,0.9142857142857143,0.9853618808804303,5108.477128937192,1191782171.7954023,229880.0,32,32,0.9142857142857143,0.9853618808804303,10744.947016702752,2506742414.261669,229880.0,32,32,0.9142857142857143,0.9853618808804303,0.42860048019191266,2506742414.261669,5848669168.870821,32,32,0.9142857142857143,1.0
CH,2015,238605.0,39630.0,58140.0,6.020817562452687,10066471561.932764,6254755064.0243435,10084830364.380184,6266162220.133706,42638.28015558797,26493.09612446247,42716.04203642758,26541.41310573809,1275705380.5315676,5403.470627860425,2688152123.312726,11386.132929445239,0.42899497792691477,6.020817562452687,238605.0,39630.0,35,35,1.0,1.0,42188.85422322568,10066471561.932764,236090.0,33,33,0.9428571428571428,0.9894595670669097,26213.847421572656,6254755064.024344,236090.0,33,33,0.9428571428571428,0.9894595670669097,42265.79646017554,10084830364.380186,236090.0,33,33,0.9428571428571428,0.9894595670669097,26261.655120947617,6266162220.133706,236090.0,33,33,0.9428571428571428,0.9894595670669097,5346.515708101539,1275705380.5315678,236090.0,33,33,0.9428571428571428,0.9894595670669097,11266.118158935169,2688152123.3127265,236090.0,33,33,0.9428571428571428,0.9894595670669097,0.4289949779269147,2688152123.3127265,6266162220.133706,33,33,0.9428571428571428,1.0
CH,2016,244035.0,40360.0,59275.0,6.046456888007929,10024664302.7039,6316108594.252964,10034010230.383415,6321997060.176153,41523.752392941344,26162.32538419752,41562.46471039439,26186.71634568864,1284345395.8786817,5319.962703498804,2695398666.137304,11164.769555700866,0.4263524073929577,6.046456888007929,244035.0,40360.0,35,35,1.0,1.0,41078.797314745425,10024664302.7039,241420.0,33,33,0.9428571428571428,0.9892843239699224,25881.97838118698,6316108594.252965,241420.0,33,33,0.9428571428571428,0.9892843239699224,41117.09480354627,10034010230.383415,241420.0,33,33,0.9428571428571428,0.9892843239699224,25906.107977036707,6321997060.176151,241420.0,33,33,0.9428571428571428,0.9892843239699224,5262.955706676016,1284345395.8786814,241420.0,33,33,0.9428571428571428,0.9892843239699224,11045.131502191505,2695398666.1373034,241420.0,33,33,0.9428571428571428,0.9892843239699224,0.42635240739295766,2695398666.1373034,6321997060.176151,33,33,0.9428571428571428,0.9999999999999997
CH,2017,247828.0,41088.98,60532.05,6.031495549414952,9965849030.66295,6407140054.123076,9955647672.543852,6400581503.014162,40664.15465614051,26143.375568180923,40622.5295419148,26116.61438247638,1344625239.2718472,5486.541940989351,2814401361.3570676,11483.743318863326,0.4397102607054857,6.031495549414952,247828.0,41088.98,36,36,1.0,1.0,40212.764621685004,9965849030.662949,245077.0,34,34,0.9444444444444444,0.9888995593718224,25853.172579866183,6407140054.123076,245077.0,34,34,0.9444444444444444,0.9888995593718224,40171.60156456838,9955647672.543854,245077.0,34,34,0.9444444444444444,0.9888995593718224,25826.708455114684,6400581503.014163,245077.0,34,34,0.9444444444444444,0.9888995593718224,5425.638907919392,1344625239.2718472,245077.0,34,34,0.9444444444444444,0.9888995593718224,11356.268707963054,2814401361.357067,245077.0,34,34,0.9444444444444444,0.9888995593718224,0.43971026070548586,2814401361.357067,6400581503.014163,34,34,0.9444444444444444,1.0
CH,2018,252449.0,41919.91,61798.62,6.022174188828172,9860509557.23636,6551400168.321262,9869738540.259737,6557531977.2893305,39548.50279847896,26276.336571335083,39585.51837650852,26300.930012751658,1385638261.701264,5557.513874154279,2880310600.2607574,11552.341303832953,0.43923698889096136,6.022174188828172,252449.0,41919.91,36,36,1.0,1.0,39059.41222677199,9860509557.236364,249327.0,34,34,0.9444444444444444,0.987633145704677,25951.380945542514,6551400168.321262,249327.0,34,34,0.9444444444444444,0.987633145704677,39095.970038541396,9869738540.259739,249327.0,34,34,0.9444444444444444,0.987633145704677,25975.670243452463,6557531977.289332,249327.0,34,34,0.9444444444444444,0.987633145704677,5488.784909828377,1385638261.701264,249327.0,34,34,0.9444444444444444,0.987633145704677,11409.475182158603,2880310600.2607584,249327.0,34,34,0.9444444444444444,0.987633145704677,0.43923698889096136,2880310600.2607584,6557531977.289332,34,34,0.9444444444444444,1.0
CH,2019,257996.0,42828.0,63216.380000000005,6.024002988698982,10472889907.815535,6682791006.346621,10481007529.051382,6687970891.427566,41094.974642786365,26222.860105109048,41126.82768829561,26243.185654974237,1416676460.2893436,5558.951132406802,2993095705.024981,11744.723107386351,0.4475342003748013,6.024002988698982,257996.0,42828.0,36,36,1.0,1.0,40593.225894260126,10472889907.815535,254846.0,34,34,0.9444444444444444,0.9877905083799748,25902.69231440263,6682791006.346621,254846.0,34,34,0.9444444444444444,0.9877905083799748,40624.69003027715,10481007529.051384,254846.0,34,34,0.9444444444444444,0.9877905083799748,25922.76969963707,6687970891.427565,254846.0,34,34,0.9444444444444444,0.9877905083799748,5491.079165139551,1416676460.2893438,254846.0,34,34,0.9444444444444444,0.9877905083799748,11601.326009027198,2993095705.024982,254846.0,34,34,0.9444444444444444,0.9877905083799748,0.44753420037480107,2993095705.024982,6687970891.427565,34,34,0.9444444444444444,0.9999999999999999
CH,2020,270398.0,27640.960000000003,64756.46,9.782511171826158,10968301851.289118,6789544763.267914,10964379643.624475,6787116857.392331,41085.3218085177,25432.435696453133,41070.62991124074,25423.341189794617,1420512330.1347897,5320.98833601081,3060738793.427453,11464.987014831411,0.4509630315402313,9.782511171826158,270398.0,27640.960000000003,37,37,1.0,1.0,40563.54651768548,10968301851.28912,266964.0,35,35,0.9459459459459459,0.9873002019245705,25109.448898541832,6789544763.267914,266964.0,35,35,0.9459459459459459,0.9873002019245705,40549.041204537294,10964379643.624474,266964.0,35,35,0.9459459459459459,0.9873002019245705,25100.469890281478,6787116857.39233,266964.0,35,35,0.9459459459459459,0.9873002019245705,5253.412858581756,1420512330.1347897,266964.0,35,35,0.9459459459459459,0.9873002019245705,11319.38399480563,3060738793.427453,266964.0,35,35,0.9459459459459459,0.9873002019245705,0.45096303154023126,3060738793.427453,6787116857.39233,35,35,0.9459459459459459,0.9999999999999999
CH,2021,276529.0,28569.0,66950.55,9.679337743708215,11204300713.690683,7311945853.900156,11188631846.637686,7301720324.399372,41016.90460893563,26767.702265314696,40959.5437399563,26730.2684638819,1594275438.5807376,5836.352062983412,3297756512.5461783,12072.486070756942,0.4516410333502396,9.679337743708215,276529.0,28569.0,37,37,1.0,1.0,40517.63364309235,11204300713.690683,273163.0,35,35,0.9459459459459459,0.9878276781097101,26441.877177077833,7311945853.900158,273163.0,35,35,0.9459459459459459,0.9878276781097101,40460.97098907415,11188631846.637684,273163.0,35,35,0.9459459459459459,0.9878276781097101,26404.899031925666,7301720324.399372,273163.0,35,35,0.9459459459459459,0.9878276781097101,5765.310107007719,1594275438.5807378,273163.0,35,35,0.9459459459459459,0.9878276781097101,11925.535884287645,3297756512.546179,273163.0,35,35,0.9459459459459459,0.9878276781097101,0.4516410333502395,3297756512.546179,7301720324.399372,35,35,0.9459459459459459,1.0
CH,2022,274838.0,29079.309999999994,67901.37,9.451324670358412,12504039298.478155,8124431406.053805,12514529440.888826,8131247318.929704,46043.013475117754,29916.197140561853,46081.64081439916,29941.295043799284,1786431735.987454,6578.090369762287,3653252864.996249,13452.194676923882,0.44928566574176204,9.451324670358412,274838.0,29079.309999999994,38,38,1.0,1.0,45496.03511333278,12504039298.478153,271573.0,35,35,0.9210526315789473,0.9881202744889717,29560.800930198173,8124431406.053804,271573.0,35,35,0.9210526315789473,0.9881202744889717,45534.20357042631,12514529440.888823,271573.0,35,35,0.9210526315789473,0.9881202744889717,29585.600677234237,8131247318.929703,271573.0,35,35,0.9210526315789473,0.9881202744889717,6499.944461782774,1786431735.9874537,271573.0,35,35,0.9210526315789473,0.9881202744889717,13292.386296641109,3653252864.996249,271573.0,35,35,0.9210526315789473,0.9881202744889717,0.449285665741762,3653252864.996249,8131247318.929703,35,35,0.9210526315789473,0.9999999999999999
CH,2023,276406.0,29533.21,69099.70999999999,9.35915872334907,13331263961.392263,8515731077.655882,13366243210.372505,8538075086.331786,49086.17050540435,31355.213494124884,49214.96529819876,31437.484899358176,1864767064.7094665,6866.136201059199,3817501887.0802717,14056.172698748003,0.44711505210249725,9.35915872334907,276406.0,29533.21,43,43,1.0,1.0,48230.73291242688,13331263961.392262,271589.0,38,38,0.8837209302325582,0.9825727372054153,30808.777948582454,8515731077.655883,271589.0,38,38,0.8837209302325582,0.9825727372054153,48357.28316452069,13366243210.372503,271589.0,38,38,0.8837209302325582,0.9825727372054153,30889.615588416265,8538075086.331788,271589.0,38,38,0.8837209302325582,0.9825727372054153,6746.478241099927,1864767064.709467,271589.0,38,38,0.8837209302325582,0.9825727372054153,13811.212083240855,3817501887.0802712,271589.0,38,38,0.8837209302325582,0.9825727372054153,0.4471150521024974,3817501887.0802712,8538075086.331788,38,38,0.8837209302325582,1.0
CY,2014,35370.0,1975.0,3430.0,17.90886075949367,224452073.0,236683397.6223266,191350310.0,201777782.23008642,8185.706528081692,8631.779636116944,6960.274070021882,7339.568279573692,18622754.718334064,1322.6388294271353,45212491.1158868,1280.8071137644986,0.21456034131852503,17.90886075949367,35370.0,1975.0,22,22,0.9565217391304348,1.0,6345.831863160871,224452073.0,27420.0,19,19,0.8260869565217391,0.7752332485156913,6691.64256777853,236683397.6223266,27420.0,19,19,0.8260869565217391,0.7752332485156913,5409.960701159174,190850715.0,27420.0,19,19,0.8260869565217391,0.7752332485156913,5704.771903593057,201250962.22591063,27420.0,19,19,0.8260869565217391,0.7752332485156913,526.5127146828969,18622754.718334064,14080.0,3,3,0.13043478260869565,0.39807746677975686,1278.2722961800057,45212491.1158868,35300.0,20,20,0.8695652173913043,0.9980209216850439,0.22407071093848763,42001556.43336335,195756383.38032863,19,19,0.8260869565217391,0.9701582662709038
CY,2015,37180.0,2010.0,3610.0,18.497512437810947,233568201.0,253253329.0106704,200509983.0,217408964.3933291,8686.061770174787,9418.123057295294,7438.468166604685,8065.382264653974,28930775.227671694,2281.606879153919,58839799.79854078,1582.565890224335,0.23194476556311913,18.497512437810947,37180.0,2010.0,25,25,0.9615384615384616,1.0,6282.092549757935,233568201.0,26890.0,19,19,0.7307692307692307,0.7232383001613771,6811.547310668919,253253329.01067042,26890.0,19,19,0.7307692307692307,0.7232383001613771,5392.952743410436,200020409.0,26890.0,19,19,0.7307692307692307,0.7232383001613771,5847.470801326765,216878129.09654537,26890.0,19,19,0.7307692307692307,0.7232383001613771,778.1273595393139,28930775.227671694,12680.0,4,4,0.15384615384615385,0.3410435718128026,1582.5658902243351,58839799.79854077,37180.0,25,25,0.9615384615384616,1.0,0.2706410932167901,50426871.27753124,217408964.3933291,20,20,0.7692307692307693,1.0
CY,2016,43810.0,2040.0,3630.0,21.107843137254903,217943124.0,243269959.48163283,193764452.0,216281521.16889355,7209.49798213695,8047.3026623100495,6409.67423089646,7154.53262219297,25003898.916161582,1723.2183953247127,57222972.68637891,1306.1623530330726,0.18805823061910243,21.475490196078432,43060.0,2040.0,23,23,0.8846153846153846,1.0,4974.7346267975345,217943124.0,30230.0,17,17,0.6538461538461539,0.6900251084227346,5552.840892071053,243269959.4816328,30230.0,17,17,0.6538461538461539,0.6900251084227346,4422.8361561287375,193764452.0,30230.0,17,17,0.6538461538461539,0.6900251084227346,4936.807148342697,216281521.1688935,30230.0,17,17,0.6538461538461539,0.6900251084227346,570.7349672714354,25003898.916161582,14510.0,4,4,0.15384615384615385,0.33120292170737275,1306.1623530330726,57222972.68637891,43810.0,25,25,0.9615384615384616,1.0,0.26457633725302715,40673520.186630055,216281521.1688935,17,17,0.6538461538461539,0.9999999999999998
CY,2017,45173.0,2047.0,3723.0,21.721055202735712,235551219.0,263002352.54973066,200697023.0,224086249.36357218,7249.291201181793,8094.123428114691,6176.623365032468,6896.446907443824,24211020.47287701,1665.5902911995743,64879639.22360277,1436.2481841720225,0.20669464539092847,22.06790425012213,44463.0,2047.0,25,25,0.9615384615384616,1.0,5214.4249662408965,235551219.0,32493.0,20,20,0.7692307692307693,0.7193013525778673,5822.1139297751015,263002352.54973066,32493.0,20,20,0.7692307692307693,0.7193013525778673,4442.853540831913,200697023.0,32493.0,20,20,0.7692307692307693,0.7193013525778673,4960.623588505793,224086249.36357218,32493.0,20,20,0.7692307692307693,0.7193013525778673,535.9622002717776,24211020.47287701,14536.0,5,5,0.19230769230769232,0.3217851371394417,1436.2481841720225,64879639.22360277,45173.0,26,26,1.0,1.0,0.2895297654714092,46317427.84918672,224086249.36357218,20,20,0.7692307692307693,1.0
CY,2018,47771.0,2082.0,3869.0,22.585014409221902,239464702.0,265150933.53529853,206895990.0,229088731.80486447,7275.908543996111,8056.36040153435,6286.339025279533,6960.644500633946,18892594.16736978,1446.0462431970745,75178711.49762048,1573.731165301553,0.23380346810974922,22.9447646493756,47022.0,2082.0,25,25,0.9615384615384616,1.0,5012.763015218438,239464702.0,32912.0,19,19,0.7307692307692307,0.6889535492244249,5550.458092468203,265150933.53529853,32912.0,19,19,0.7307692307692307,0.6889535492244249,4330.995583094346,206895990.0,32912.0,19,19,0.7307692307692307,0.6889535492244249,4795.560733601233,229088731.80486444,32912.0,19,19,0.7307692307692307,0.6889535492244249,395.48249287998533,18892594.16736978,13065.0,5,5,0.19230769230769232,0.27349228611500703,1573.731165301553,75178711.49762048,47771.0,26,26,1.0,1.0,0.3281641611323641,53561740.00084151,229088731.80486444,19,19,0.7307692307692307,0.9999999999999999
CY,2019,47647.0,2158.0,3918.0,21.733086190917515,272294114.0,301132688.1456439,234481548.0,259315406.53791666,8513.980176349196,9415.692831769242,7392.463444623097,8175.3966561971265,30750023.500580046,3022.412374737571,88341382.14376162,1854.0806796600336,0.24741818917026256,22.07924003707136,46900.0,2158.0,25,25,0.9615384615384616,1.0,5714.821793607152,272294114.0,31982.0,19,19,0.7307692307692307,0.671227989170357,6320.076566114212,301132688.1456439,31982.0,19,19,0.7307692307692307,0.671227989170357,4921.2237496589505,234481548.0,31719.0,18,18,0.6923076923076923,0.6657082292694189,5442.428831572117,259315406.53791666,31719.0,18,18,0.6923076923076923,0.6657082292694189,645.3716603475569,30750023.500580046,10174.0,5,5,0.19230769230769232,0.2135286586773564,1854.0806796600336,88341382.14376162,47647.0,26,26,1.0,1.0,0.3406715525436569,64159348.309561804,259315406.53791666,18,18,0.6923076923076923,1.0
CY,2020,51247.0,1805.0,3902.0,28.39168975069252,270873212.0,299092928.9382531,233305906.0,257611840.79041657,8092.531429254302,8935.615706807275,7023.478415316997,7755.188174797296,32214216.54526202,2327.7849949607644,99180926.6062238,1935.3508811486292,0.26724569930089986,28.39168975069252,51247.0,1805.0,26,26,1.0,1.0,5285.640369192343,270873212.0,33472.0,17,17,0.6538461538461539,0.6531504283177552,5836.301226184032,299092928.9382531,33472.0,17,17,0.6538461538461539,0.6531504283177552,4552.576853279216,233305906.0,33218.0,16,16,0.6153846153846154,0.6481940406267684,5026.8667588427925,257611840.79041657,33218.0,16,16,0.6153846153846154,0.6481940406267684,628.6068754319672,32214216.54526202,13839.0,5,5,0.19230769230769232,0.2700450758093157,1935.3508811486292,99180926.6062238,51247.0,26,26,1.0,1.0,0.3850014281250128,68845656.54022695,257611840.79041657,16,16,0.6153846153846154,1.0
