anomaly,record_id,institution_id,institution_name,country_code,city,year,students_total_analysis,students_total_analysis_source,students_total_includes_isced8,students_total_component_sum_incomplete,foreign_students_total_analysis,foreign_students_total_analysis_source,foreign_total_includes_isced8,foreign_total_component_sum_incomplete,foreign_students_share,student_staff_ratio,expenditure_per_student_ppp
students_total_analysis_zero_or_negative,LT0001.2023,LT0001,Vilniaus universitetas,LT,Vilnius,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0007.2023,LT0007,Generolo Jono Žemaicio Lietuvos karo akademija,LT,Vilnius,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0009.2023,LT0009,Vytauto Didžiojo universitetas,LT,Kaunas,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0043.2023,LT0043,Vilniaus dizaino kolegija,LT,Vilnius,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LT0048.2023,LT0048,"Balstoges universiteto filialas ""Ekonomikos-informatikos fakultetas""",LT,Vilnius,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LT0049.2023,LT0049,Šv. Ignaco Lojolos kolegija,LT,Kaunas,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LU0002.2023,LU0002,LUNEX,LU,Differdange,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LV0011.2023,LV0011,Latvijas Juras akademija,LV,Riga,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0014.2023,LV0014,"Rigas Ekonomikas augstskola ""Stockholm School of Economics in Riga""",LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0020.2023,LV0020,"Biznesa, mākslas un tehnoloģiju augstskola RISEBA",LV,Riga,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0024.2023,LV0024,Eiropas Kristīgā akadēmija,LV,Jurmala,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0027.2023,LV0027,Rigas Aeronavigacijas instituts,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0034.2023,LV0034,Rigas Juridiska augstskola,LV,Riga,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0053.2023,LV0053,Alberta koledža,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0054.2023,LV0054,Juridiska koledža,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0056.2023,LV0056,Biznesa vadibas koledža,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0057.2023,LV0057,Starptautiskā Kosmetoloģijas koledža,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,LV0063.2023,LV0063,Novikontas Jūras koledža,LV,Riga,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,NL0014.2023,NL0014,Open Universiteit,NL,Heerlen,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,0.0,
students_total_analysis_zero_or_negative,NL0016.2023,NL0016,Nyenrode Business Universiteit,NL,Breukelen,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,NL0805.2023,NL0805,Wittenborg University of Applied Sciences,NL,Apeldoorn,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,NO0800.2023,NO0800,Universitetssenteret på Svalbard,NO,Longyearbyen,2023,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,RO0097.2023,RO0097,"Fundaţia ""Ştefan Lupaşcu"" - Institutul De Studii Europene Din Iaşi",RO,Iaşi,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0098.2023,RO0098,Institutul Teologic Romano-Catolic Franciscan Din Roman,RO,Roman,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0104.2023,RO0104,Fundaţia Lumina - Instituţii De Învăţământ - Universitatea Europei De Sud Est - Lumina,RO,Bucharest,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0115.2023,RO0115,Şcoala Normală Superioară - Bucureşti (S.N.S.B.),RO,Bucharest,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RS0010.2023,RS0010,Универзитет Мегатренд,RS,Novi Beograd,2023,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,TR0232.2023,TR0232,Jandarma ve Sahil Güvenlik Akademisi,TR,Ankara,2023,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,XK0006.2023,XK0006,Akademia e kosovës për siguri publike,XK,Vučitrn,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,XK0013.2023,XK0013,Kolegji Dardania,XK,Prishtina,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,XK0025.2023,XK0025,Kolegji Riinvest,XK,Prishtina,2023,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,DK0035.2022,DK0035,Ilisimatusarfik,DK,Nuussuaq,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,0.0,
students_total_analysis_zero_or_negative,DK0036.2022,DK0036,Fróðskaparsetur Føroya,DK,Tórshavn,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0226.2022,FR0226,Université Paris-Est,FR,Champs-sur-Marne,2022,0.0,reported_5_7_only,False,False,0.0,reported_5_7_only,False,False,,,
students_total_analysis_zero_or_negative,FR0286.2022,FR0286,Université de la Polynésie Française,FR,Punaauia,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0523.2022,FR0523,Institut supérieur de rééducation psychomotrice - Vichy,FR,Vichy,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,GR0061.2022,GR0061,Στρατιωτικες Σχολες Ευελπίδων,GR,Kitsi,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,GR0062.2022,GR0062,Αστυνομικη Ακαδημια,GR,Acharnes,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,IS0003.2022,IS0003,Háskólinn á Hólum,IS,Sauðárkrókur,2022,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,IT0253.2022,IT0253,Scuola Superiore Meridionale di Napoli,IT,Naples,2022,0.0,reported_5_7_plus_observed_8,True,False,0.0,reported_5_7_plus_observed_8,True,False,,,
students_total_analysis_zero_or_negative,LT0001.2022,LT0001,Vilniaus universitetas,LT,Vilnius,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0007.2022,LT0007,Generolo Jono Žemaicio Lietuvos karo akademija,LT,Vilnius,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0009.2022,LT0009,Vytauto Didžiojo universitetas,LT,Kaunas,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,LT0043.2022,LT0043,Vilniaus dizaino kolegija,LT,Vilnius,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LT0048.2022,LT0048,"Balstoges universiteto filialas ""Ekonomikos-informatikos fakultetas""",LT,Vilnius,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LT0049.2022,LT0049,Šv. Ignaco Lojolos kolegija,LT,Kaunas,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,LU0002.2022,LU0002,LUNEX University,LU,Differdange,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,ME0013.2022,ME0013,"Univerzitet ""Adriatik"" Bar",ME,Bar,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,NL0805.2022,NL0805,Wittenborg University of Applied Sciences,NL,Apeldoorn,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,,0.0,
students_total_analysis_zero_or_negative,NO0800.2022,NO0800,Universitetssenteret på Svalbard,NO,Longyearbyen,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,PL0454.2022,PL0454,Wyższe Seminarium Duchowne Kościoła Polsko-Katolickiego w Warszawie,PL,Warszawa,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,PL0465.2022,PL0465,Wyższa Szkoła Teologiczno-Humanistyczna im. Michała Beliny-Czechowskiego w Podkowie Leśnej,PL,Podkowa Leśna,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0070.2022,RO0070,Universitatea „Athenaeum” din București,RO,Bucharest,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0097.2022,RO0097,"Fundaţia ""Ştefan Lupaşcu"" - Institutul De Studii Europene Din Iaşi",RO,Iaşi,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0098.2022,RO0098,Institutul Teologic Romano-Catolic Franciscan Din Roman,RO,Roman,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0103.2022,RO0103,"Institutul Teologic Creştin După Evanghelie ""Timotheus"" Din Bucureşti",RO,Bucharest,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0104.2022,RO0104,Fundaţia Lumina - Instituţii De Învăţământ - Universitatea Europei De Sud Est - Lumina,RO,Bucharest,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RO0115.2022,RO0115,Şcoala Normală Superioară - Bucureşti (S.N.S.B.),RO,Bucharest,2022,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_analysis_zero_or_negative,RS0008.2022,RS0008,Evropski Univerzitet,RS,Belgrade,2022,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,SI0072.2022,SI0072,Visoka šola na Ptuju,SI,Ptuj,2022,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,TR0232.2022,TR0232,Jandarma ve Sahil Güvenlik Akademisi,TR,Ankara,2022,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_analysis_zero_or_negative,XK0013.2022,XK0013,Kolegji Dardania,XK,Prishtina,2022,0.0,reported_5_7_only,False,False,,missing,False,False,,,
students_total_analysis_zero_or_negative,XK0025.2022,XK0025,Kolegji Riinvest,XK,Prishtina,2022,0.0,reported_5_7_only,False,False,,missing,False,False,,,
students_total_analysis_zero_or_negative,DE0209.2021,DE0209,German Graduate School of Management and Law,DE,Heilbronn,2021,0.0,reported_5_7_plus_observed_8,True,False,0.0,reported_5_7_plus_observed_8,True,False,,,
students_total_analysis_zero_or_negative,DE0304.2021,DE0304,PFH - Private Hochschule Göttingen,DE,Göttingen,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,0.0,
students_total_analysis_zero_or_negative,DE0431.2021,DE0431,DEKRA Hochschule für Medien,DE,Berlin,2021,0.0,reported_5_7_plus_observed_8,True,False,0.0,reported_5_7_plus_observed_8,True,False,,,
students_total_analysis_zero_or_negative,DK0036.2021,DK0036,Fróðskaparsetur Føroya,DK,Tórshavn,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0006.2021,FR0006,École centrale de Marseille,FR,Marseille,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0010.2021,FR0010,École nationale supérieure d'ingénieurs de Caen,FR,Caen,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0021.2021,FR0021,École nationale supérieure de mécanique et des microtechniques,FR,Besançon,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0023.2021,FR0023,École nationale d'ingénieurs de Brest,FR,Brest,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0024.2021,FR0024,École Navale,FR,Lanvéoc,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0033.2021,FR0033,Institut national des sciences appliquées de Toulouse,FR,Toulouse,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0037.2021,FR0037,Institut national polytechnique de Toulouse,FR,Toulouse,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0050.2021,FR0050,Institut polytechnique de Bordeaux,FR,Talence,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0051.2021,FR0051,École nationale supérieure de chimie de Montpellier,FR,Montpellier,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0057.2021,FR0057,École nationale supérieure de chimie de Rennes,FR,Rennes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0061.2021,FR0061,Institut national des sciences appliquées de Rennes,FR,Rennes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0076.2021,FR0076,Grenoble INP,FR,Grenoble,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0080.2021,FR0080,École nationale d'ingénieurs de Saint-Étienne,FR,Saint-Étienne,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0084.2021,FR0084,Ecole centrale de Nantes,FR,Nantes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0112.2021,FR0112,École nationale supérieure de chimie de Lille,FR,Villeneuve-d'Ascq,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0114.2021,FR0114,École nationale supérieure des arts et industries textiles,FR,Roubaix,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0121.2021,FR0121,Centrale Lille Institut,FR,Villeneuve-d'Ascq,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_analysis_zero_or_negative,FR0143.2021,FR0143,École nationale d'ingénieurs de Tarbes,FR,Tarbes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
