country_code,year,institutions_count,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,records_with_complete_isced_structure,complete_isced_structure_share,isced_structure_coverage_flag,isced_shares_reliable,total_students,total_students_reliable,students_total_reliable,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_total_component_sum_incomplete_share,students_isced5,students_isced6,students_isced7,students_isced8,isced5_share_observed,isced6_share_observed,isced7_share_observed,isced8_share_observed,isced5_share_reliable,isced6_share_reliable,isced7_share_reliable,isced8_share_reliable,isced5_share,isced6_share,isced7_share,isced8_share,phd_share,phd_share_observed,phd_share_reliable,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_total_component_sum_incomplete_share,foreign_students_share,foreign_students_isced5_share,foreign_students_isced6_share,foreign_students_isced7_share,foreign_students_isced8_share,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage
AT,2020,73,73,1.0,5108.477397260136,5108.477397260136,73,1.0,high,True,372918.84999998996,372918.84999998996,True,332987.375796403,73,0,0,,0.0,8829.132814405999,203198.652537261,101544.78057405198,19414.809870684,0.02651491754992044,0.6102292978863615,0.30495084184854826,0.05830494271516981,0.02651491754992044,0.6102292978863615,0.30495084184854826,0.05830494271516981,0.02651491754992044,0.6102292978863615,0.30495084184854826,0.05830494271516981,0.05830494271516981,0.05830494271516981,0.05830494271516981,102025.25394999201,73,0,0,,0.0,0.27358567138666967,0.15531644529919308,0.24144257462188934,0.3405379437061217,0.3999518118156793,0.27358567138666967,102025.25394999201,372918.84999998996,73,73,1.0,1.0
AT,2021,73,73,1.0,5125.750516416548,5125.750516416548,73,1.0,high,True,374179.787698408,374179.787698408,True,337709.916140474,73,0,0,,0.0,9438.198748469,199410.20069917702,108886.09124964,19975.425443188,0.027947650623747402,0.5904777774314162,0.3224249157207089,0.059149656224127614,0.027947650623747402,0.5904777774314162,0.3224249157207089,0.059149656224127614,0.027947650623747402,0.5904777774314162,0.3224249157207089,0.059149656224127614,0.059149656224127614,0.059149656224127614,0.059149656224127614,107121.64985908601,73,0,0,,0.0,0.28628390250043906,0.17818901446674953,0.24959296472282427,0.35206741593534563,0.42134021244930076,0.28628390250043906,107121.64985908601,374179.787698408,73,73,1.0,1.0
AT,2022,74,74,1.0,5039.196138995947,5039.196138995947,74,1.0,high,True,372900.51428570005,372900.51428570005,True,337675.751310123,74,0,0,,0.0,9875.484163056,194433.307367417,113403.96179468,19962.99798497,0.02924546439814184,0.5757988443441665,0.3358368534154212,0.05911883784227043,0.02924546439814184,0.5757988443441665,0.3358368534154212,0.05911883784227043,0.02924546439814184,0.5757988443441665,0.3358368534154212,0.05911883784227043,0.05911883784227043,0.05911883784227043,0.05911883784227043,109661.81367575201,74,0,0,,0.0,0.29407793627158674,0.17210126665891573,0.2554392782921923,0.3606289307393188,0.4359544384220945,0.29407793627158674,109661.81367575201,372900.51428570005,74,74,1.0,1.0
AT,2023,76,76,1.0,5000.844298245554,5000.844298245554,76,1.0,high,True,380064.1666666621,380064.1666666621,True,346009.66724553605,76,0,0,,0.0,10356.093253967998,193700.354421351,121856.28038107402,20096.939189143,0.029930069111679145,0.5598119727790639,0.3521759416467463,0.05808201646251048,0.029930069111679145,0.5598119727790639,0.3521759416467463,0.05808201646251048,0.029930069111679145,0.5598119727790639,0.3521759416467463,0.05808201646251048,0.05808201646251048,0.05808201646251048,0.05808201646251048,116611.60677499001,76,0,0,,0.0,0.30682083974852864,0.17207261042316477,0.2665219073501111,0.375201747693819,0.4520102358236957,0.30682083974852864,116611.60677499001,380064.1666666621,76,76,1.0,1.0
BE,2014,65,23,0.35384615384615387,10660.0,3772.0,23,0.35384615384615387,low,False,245180.0,245180.0,True,245195.0,23,0,0,,0.0,0.0,183605.0,49965.0,11625.0,0.0,0.7488121699055853,0.2037765859825853,0.04741124411182936,,,,,,,,,,0.04741124411182936,,21665.0,23,0,0,,0.0,0.08836365119504037,,0.055063859916668935,0.14800360252176523,0.35956989247311827,0.08836365119504037,21665.0,245180.0,23,23,0.35384615384615387,1.0
BE,2015,64,22,0.34375,11318.636363636364,3890.78125,22,0.34375,low,False,249010.0,249010.0,True,249015.0,22,0,0,,0.0,0.0,186485.0,49710.0,12820.0,0.0,0.7488906290785695,0.19962652852237817,0.051482842399052264,,,,,,,,,,0.051482842399052264,,23975.0,22,0,0,,0.0,0.09628127384442392,,0.05831568222645253,0.15912291289478978,0.4040561622464899,0.09628127384442392,23975.0,249010.0,22,22,0.34375,1.0
BE,2016,63,22,0.3492063492063492,11041.818181818182,3855.873015873016,22,0.3492063492063492,low,False,242920.0,242920.0,True,242935.0,22,0,0,,0.0,0.0,181600.0,49075.0,12260.0,0.0,0.7475250581431248,0.20200876777738902,0.05046617407948628,,,,,,,,,,0.05046617407948628,,21555.0,22,0,0,,0.0,0.08873291618639881,,0.05346916299559471,0.14090677534386142,0.40212071778140296,0.08873291618639881,21555.0,242920.0,22,22,0.3492063492063492,1.0
BE,2017,149,63,0.4228187919463087,7165.285714285715,3029.6174496644294,63,0.4228187919463087,low,False,451413.0,451413.0,True,451413.0,63,0,0,,0.0,0.0,333025.0,98408.0,19980.0,0.0,0.737739054923097,0.21799992468094628,0.044261020395956696,,,,,,,,,,0.044261020395956696,,66278.0,63,0,0,,0.0,0.14682341890906997,,0.11297350048795135,0.20152833102999756,0.4415915915915916,0.14682341890906997,66278.0,451413.0,63,63,0.4228187919463087,1.0
BE,2018,149,63,0.4228187919463087,7238.952380952381,3060.7651006711408,63,0.4228187919463087,low,False,456054.0,456054.0,True,456054.0,63,0,0,,0.0,0.0,334499.0,100943.0,20612.0,0.0,0.7334635810671544,0.22134001675240214,0.045196402180443546,,,,,,,,,,0.045196402180443546,,68351.0,63,0,0,,0.0,0.1498747955285997,,0.11411693308500175,0.2046105227702763,0.4621094508053561,0.1498747955285997,68351.0,456054.0,63,63,0.4228187919463087,1.0
BE,2019,149,63,0.4228187919463087,7535.9682539682535,3186.3489932885905,63,0.4228187919463087,low,False,474766.0,474766.0,True,474766.0,63,0,0,,0.0,9434.0,337313.0,106541.0,21478.0,0.01987084163566894,0.710482637762603,0.2244073922732462,0.04523912832848182,,,,,,,,,,0.04523912832848182,,72590.0,63,0,0,,0.0,0.15289637421382324,0.08320966716133135,0.11589829031196544,0.2117588533991609,0.4725765899990688,0.15289637421382324,72590.0,474766.0,63,63,0.4228187919463087,1.0
BE,2020,149,63,0.4228187919463087,7942.888888888889,3358.4026845637586,63,0.4228187919463087,low,False,500402.0,500402.0,True,500402.0,63,0,0,,0.0,15692.0,349577.0,113227.0,21906.0,0.031358787534822005,0.6985923317652607,0.2262720772498911,0.04377680345002618,,,,,,,,,,0.04377680345002618,,77994.0,63,0,0,,0.0,0.1558626864001343,0.08227122100433341,0.12116643829542562,0.21116871417594743,0.47639916004747557,0.1558626864001343,77994.0,500402.0,63,63,0.4228187919463087,1.0
BE,2021,148,63,0.42567567567567566,8128.253968253968,3460.0,63,0.42567567567567566,low,False,512080.0,512080.0,True,512080.0,63,0,0,,0.0,18867.0,354269.0,117962.0,20982.0,0.03684385252304327,0.6918235431963755,0.23035853772847992,0.040974066552101236,,,,,,,,,,0.040974066552101236,,82559.0,63,0,0,,0.0,0.16122285580378065,0.08247204113001537,0.1271943071507809,0.21821434021125447,0.4861786293013059,0.16122285580378065,82559.0,512080.0,63,63,0.42567567567567566,1.0
BE,2022,144,57,0.3958333333333333,6946.666666666667,2749.722222222222,57,0.3958333333333333,low,False,395960.0,395960.0,True,395960.0,57,0,0,,0.0,21055.0,288525.0,70625.0,15755.0,0.05317456308718052,0.7286720880897061,0.178363976159208,0.03978937266390545,,,,,,,,,,0.03978937266390545,,57415.0,57,0,0,,0.0,0.14500202040610163,0.08454048919496557,0.11810068451607313,0.19376991150442477,0.5004760393525864,0.14500202040610163,57415.0,395960.0,57,57,0.3958333333333333,1.0
BE,2023,143,62,0.43356643356643354,6442.6612903225805,2793.3216783216785,57,0.3986013986013986,low,False,399445.0,399445.0,True,399420.0,57,0,5,0.0,0.0,23410.0,291060.0,68815.0,16135.0,0.05860998447749236,0.7287066246056783,0.17228731660908317,0.040396074307746235,,,,,,,,,,0.040396074307746235,,58295.0,57,0,5,0.0,0.0,0.14593999173853722,0.08607432721059376,0.11940836940836941,0.1958148659449248,0.49860551595909514,0.14593999173853722,58295.0,399445.0,57,57,0.3986013986013986,1.0
BG,2014,52,52,1.0,5353.365384615385,5353.365384615385,52,1.0,high,True,278375.0,278375.0,True,246510.0,52,0,0,,0.0,0.0,186430.0,53730.0,6350.0,0.0,0.7562776357957081,0.21796276013143484,0.025759604072857083,0.0,0.7562776357957081,0.21796276013143484,0.025759604072857083,0.0,0.7562776357957081,0.21796276013143484,0.025759604072857083,0.025759604072857083,0.025759604072857083,0.025759604072857083,11835.0,52,0,0,,0.0,0.042514593623709025,,0.02553237139945288,0.0148892611204169,0.05433070866141732,0.042514593623709025,11835.0,278375.0,52,52,1.0,1.0
BG,2015,52,52,1.0,5117.596153846154,5117.596153846154,52,1.0,high,True,266115.0,266115.0,True,233875.0,52,0,0,,0.0,0.0,178045.0,49355.0,6475.0,0.0,0.761282736504543,0.21103153393907,0.02768572955638696,0.0,0.761282736504543,0.21103153393907,0.02768572955638696,0.0,0.761282736504543,0.21103153393907,0.02768572955638696,0.02768572955638696,0.02768572955638696,0.02768572955638696,12090.0,52,0,0,,0.0,0.04543148638746407,,0.02443202561150271,0.01560125620504508,0.07104247104247104,0.04543148638746407,12090.0,266115.0,52,52,1.0,1.0
BG,2016,52,52,1.0,4794.038461538462,4794.038461538462,52,1.0,high,True,249290.0,249290.0,True,215965.0,52,0,0,,0.0,0.0,165230.0,44285.0,6450.0,0.0,0.7650776746232029,0.20505637487555853,0.029865950501238626,0.0,0.7650776746232029,0.20505637487555853,0.029865950501238626,0.0,0.7650776746232029,0.20505637487555853,0.029865950501238626,0.029865950501238626,0.029865950501238626,0.029865950501238626,13650.0,52,0,0,,0.0,0.05475550563600626,,0.026326938207347335,0.01930676301230665,0.07674418604651163,0.05475550563600626,13650.0,249290.0,52,52,1.0,1.0
BG,2017,52,52,1.0,4533.0,4533.0,52,1.0,high,True,235716.0,235716.0,True,201789.0,52,0,0,,0.0,0.0,154750.0,40745.0,6294.0,0.0,0.7668901674521406,0.2019188360118738,0.03119099653598561,0.0,0.7668901674521406,0.2019188360118738,0.03119099653598561,0.0,0.7668901674521406,0.2019188360118738,0.03119099653598561,0.03119099653598561,0.03119099653598561,0.03119099653598561,15035.0,52,0,0,,0.0,0.06378438459841504,,0.029311793214862682,0.019609768069701803,0.08388941849380362,0.06378438459841504,15035.0,235716.0,52,52,1.0,1.0
BG,2018,52,52,1.0,4402.923076923077,4402.923076923077,52,1.0,high,True,228952.0,228952.0,True,194454.0,52,0,0,,0.0,0.0,149443.0,38808.0,6203.0,0.0,0.7685262324251494,0.19957419235397575,0.03189957522087486,0.0,0.7685262324251494,0.19957419235397575,0.03189957522087486,0.0,0.7685262324251494,0.19957419235397575,0.03189957522087486,0.03189957522087486,0.03189957522087486,0.03189957522087486,16340.0,52,0,0,,0.0,0.07136867116251441,,0.03290886826415423,0.021645021645021644,0.0810897952603579,0.07136867116251441,16340.0,228952.0,52,52,1.0,1.0
BG,2019,52,52,1.0,4349.2692307692305,4349.2692307692305,52,1.0,high,True,226162.0,226162.0,True,191423.0,52,0,0,,0.0,0.0,147712.0,37485.0,6226.0,0.0,0.7716523092836284,0.19582286350125117,0.03252482721512044,0.0,0.7716523092836284,0.19582286350125117,0.03252482721512044,0.0,0.7716523092836284,0.19582286350125117,0.03252482721512044,0.03252482721512044,0.03252482721512044,0.03252482721512044,17376.0,52,0,0,,0.0,0.07682988300421821,,0.035467666811091855,0.02416966786714686,0.08946353999357533,0.07682988300421821,17376.0,226162.0,52,52,1.0,1.0
BG,2020,52,52,1.0,4343.673076923077,4343.673076923077,52,1.0,high,True,225871.0,225871.0,True,191192.0,52,0,0,,0.0,0.0,147469.0,37355.0,6368.0,0.0,0.7713136532909327,0.19537951378718774,0.033306832921879574,0.0,0.7713136532909327,0.19537951378718774,0.033306832921879574,0.0,0.7713136532909327,0.19537951378718774,0.033306832921879574,0.033306832921879574,0.033306832921879574,0.033306832921879574,17942.0,52,0,0,,0.0,0.07943472158887152,,0.03630593548474595,0.029714897604069066,0.09547738693467336,0.07943472158887152,17942.0,225871.0,52,52,1.0,1.0
BG,2021,52,52,1.0,4356.942307692308,4356.942307692308,52,1.0,high,True,226561.0,226561.0,True,191199.0,52,0,0,,0.0,0.0,146587.0,38278.0,6334.0,0.0,0.7666724198348318,0.2001997918399155,0.03312778832525275,0.0,0.7666724198348318,0.2001997918399155,0.03312778832525275,0.0,0.7666724198348318,0.2001997918399155,0.03312778832525275,0.03312778832525275,0.03312778832525275,0.03312778832525275,18918.0,52,0,0,,0.0,0.08350069076319402,,0.037315723768137694,0.037018653012174094,0.10704136406694033,0.08350069076319402,18918.0,226561.0,52,52,1.0,1.0
BG,2022,52,52,1.0,4251.826923076923,4251.826923076923,52,1.0,high,True,221095.0,221095.0,True,185840.0,52,0,0,,0.0,0.0,142730.0,36797.0,6313.0,0.0,0.7680262591476539,0.19800365906155834,0.033970081790787775,0.0,0.7680262591476539,0.19800365906155834,0.033970081790787775,0.0,0.7680262591476539,0.19800365906155834,0.033970081790787775,0.033970081790787775,0.033970081790787775,0.033970081790787775,18958.0,52,0,0,,0.0,0.08574594631267102,,0.038688432705107544,0.02997526972307525,0.12054490733407255,0.08574594631267102,18958.0,221095.0,52,52,1.0,1.0
BG,2023,52,52,1.0,3759.923076923077,3759.923076923077,52,1.0,high,True,195516.0,195516.0,True,164799.0,52,0,0,,0.0,0.0,129656.0,30140.0,5003.0,0.0,0.7867523467982208,0.18288945928069952,0.030358193921079617,0.0,0.7867523467982208,0.18288945928069952,0.030358193921079617,0.0,0.7867523467982208,0.18288945928069952,0.030358193921079617,0.030358193921079617,0.030358193921079617,0.030358193921079617,16269.0,52,0,0,,0.0,0.08321058123120359,,0.03651200098722774,0.03380889183808892,0.11153308015190885,0.08321058123120359,16269.0,195516.0,52,52,1.0,1.0
CH,2014,35,35,1.0,6665.571428571428,6665.571428571428,35,1.0,high,True,233295.0,233295.0,True,229880.0,35,0,0,,0.0,0.0,147785.0,58405.0,23690.0,0.0,0.6428788933356534,0.2540673394814686,0.10305376718287802,0.0,0.6428788933356534,0.2540673394814686,0.10305376718287802,0.0,0.6428788933356534,0.2540673394814686,0.10305376718287802,0.10305376718287802,0.10305376718287802,0.10305376718287802,57210.0,35,0,0,,0.0,0.24522600141451809,,0.17146530432723212,0.32334560397226264,0.5373575348248206,0.24522600141451809,57210.0,233295.0,35,35,1.0,1.0
CH,2015,35,35,1.0,6817.285714285715,6817.285714285715,35,1.0,high,True,238605.0,238605.0,True,235100.0,35,0,0,,0.0,0.0,151125.0,59580.0,24395.0,0.0,0.6428115695448745,0.25342407486176094,0.10376435559336453,0.0,0.6428115695448745,0.25342407486176094,0.10376435559336453,0.0,0.6428115695448745,0.25342407486176094,0.10376435559336453,0.10376435559336453,0.10376435559336453,0.10376435559336453,59120.0,35,0,0,,0.0,0.24777351690031643,,0.17164598842018197,0.32871769050016786,0.5437589670014347,0.24777351690031643,59120.0,238605.0,35,35,1.0,1.0
CH,2016,35,35,1.0,6972.428571428572,6972.428571428572,35,1.0,high,True,244035.0,244035.0,True,240390.0,35,0,0,,0.0,0.0,154170.0,61405.0,24815.0,0.0,0.6413328341445151,0.2554390781646491,0.10322808769083573,0.0,0.6413328341445151,0.2554390781646491,0.10322808769083573,0.0,0.6413328341445151,0.2554390781646491,0.10322808769083573,0.10322808769083573,0.10322808769083573,0.10322808769083573,61175.0,35,0,0,,0.0,0.25068125473804986,,0.17315301290782903,0.33564042016122464,0.5470481563570421,0.25068125473804986,61175.0,244035.0,35,35,1.0,1.0
CH,2017,36,36,1.0,6884.111111111111,6884.111111111111,36,1.0,high,True,247828.0,247828.0,True,243974.0,36,0,0,,0.0,0.0,156028.0,62740.0,25206.0,0.0,0.6395271627304548,0.25715854968152346,0.10331428758802168,0.0,0.6395271627304548,0.25715854968152346,0.10331428758802168,0.0,0.6395271627304548,0.25715854968152346,0.10331428758802168,0.10331428758802168,0.10331428758802168,0.10331428758802168,62376.0,36,0,0,,0.0,0.2516906887034556,,0.17419309354731202,0.3328179789607906,0.5539554074426724,0.2516906887034556,62376.0,247828.0,36,36,1.0,1.0
CH,2018,36,36,1.0,7012.472222222223,7012.472222222223,36,1.0,high,True,252449.0,252449.0,True,248515.0,36,0,0,,0.0,0.0,158144.0,64904.0,25467.0,0.0,0.6363559543689515,0.26116733396374464,0.10247671166730378,0.0,0.6363559543689515,0.26116733396374464,0.10247671166730378,0.0,0.6363559543689515,0.26116733396374464,0.10247671166730378,0.10247671166730378,0.10247671166730378,0.10247671166730378,63898.0,36,0,0,,0.0,0.25311250985347533,,0.17555519020639418,0.33209047208184395,0.558408921349197,0.25311250985347533,63898.0,252449.0,36,36,1.0,1.0
CH,2019,36,36,1.0,7166.555555555556,7166.555555555556,36,1.0,high,True,257996.0,257996.0,True,253915.0,36,0,0,,0.0,0.0,160365.0,67597.0,25953.0,0.0,0.6315696197546423,0.266219010298722,0.10221136994663568,0.0,0.6315696197546423,0.266219010298722,0.10221136994663568,0.0,0.6315696197546423,0.266219010298722,0.10221136994663568,0.10221136994663568,0.10221136994663568,0.10221136994663568,66250.0,36,0,0,,0.0,0.25678692692909966,,0.17892931749446575,0.3353699128659556,0.5598196740261241,0.25678692692909966,66250.0,257996.0,36,36,1.0,1.0
CH,2020,37,37,1.0,7308.054054054054,7308.054054054054,37,1.0,high,True,270398.0,270398.0,True,266141.0,37,0,0,,0.0,0.0,166917.0,72568.0,26656.0,0.0,0.6271750688544794,0.2726674958010979,0.10015743534442269,0.0,0.6271750688544794,0.2726674958010979,0.10015743534442269,0.0,0.6271750688544794,0.2726674958010979,0.10015743534442269,0.10015743534442269,0.10015743534442269,0.10015743534442269,70315.0,37,0,0,,0.0,0.2600426038654132,,0.18030518161721096,0.3422169551317385,0.5625750300120048,0.2600426038654132,70315.0,270398.0,37,37,1.0,1.0
CH,2021,37,37,1.0,7473.756756756757,7473.756756756757,37,1.0,high,True,276529.0,276529.0,True,272004.0,37,0,0,,0.0,0.0,168393.0,76343.0,27268.0,0.0,0.6190828076057705,0.2806686666372553,0.10024852575697417,0.0,0.6190828076057705,0.2806686666372553,0.10024852575697417,0.0,0.6190828076057705,0.2806686666372553,0.10024852575697417,0.10024852575697417,0.10024852575697417,0.10024852575697417,74429.0,37,0,0,,0.0,0.26915441056815015,,0.1864269892453962,0.3543612380964856,0.5705955698987825,0.26915441056815015,74429.0,276529.0,37,37,1.0,1.0
CH,2022,38,38,1.0,7232.578947368421,7232.578947368421,38,1.0,high,True,274838.0,274838.0,True,270049.0,38,0,0,,0.0,0.0,166484.0,76224.0,27341.0,0.0,0.6164955248862244,0.28225988616880643,0.10124458894496925,0.0,0.6164955248862244,0.28225988616880643,0.10124458894496925,0.0,0.6164955248862244,0.28225988616880643,0.10124458894496925,0.10124458894496925,0.10124458894496925,0.10124458894496925,76249.0,38,0,0,,0.0,0.2774325238867988,,0.19383844693784388,0.3647801217464316,0.5755824585786914,0.2774325238867988,76249.0,274838.0,38,38,1.0,1.0
CH,2023,43,43,1.0,6428.046511627907,6428.046511627907,43,1.0,high,True,276406.0,276406.0,True,271454.0,43,0,0,,0.0,0.0,166460.0,77928.0,27066.0,0.0,0.6132162355316186,0.2870762633816411,0.0997075010867403,0.0,0.6132162355316186,0.2870762633816411,0.0997075010867403,0.0,0.6132162355316186,0.2870762633816411,0.0997075010867403,0.0997075010867403,0.0997075010867403,0.0997075010867403,78543.0,43,0,0,,0.0,0.2841580862933511,,0.2006007449237054,0.37121445436813466,0.5817630976132417,0.2841580862933511,78543.0,276406.0,43,43,1.0,1.0
CY,2014,23,23,1.0,1537.8260869565217,1537.8260869565217,23,1.0,high,True,35370.0,35370.0,True,34635.0,23,0,0,,0.0,2210.0,19090.0,12225.0,1110.0,0.06380828641547567,0.5511765555074347,0.35296665223040274,0.03204850584668688,0.06380828641547567,0.5511765555074347,0.35296665223040274,0.03204850584668688,0.06380828641547567,0.5511765555074347,0.35296665223040274,0.03204850584668688,0.03204850584668688,0.03204850584668688,0.03204850584668688,12545.0,23,0,0,,0.0,0.3546791065875035,0.18778280542986425,0.2566788894709272,0.5533742331288344,0.16666666666666666,0.3546791065875035,12545.0,35370.0,22,22,0.9565217391304348,1.0
CY,2015,26,26,1.0,1430.0,1430.0,26,1.0,high,True,37180.0,37180.0,True,35845.0,26,0,0,,0.0,2980.0,18285.0,13300.0,1280.0,0.08313572325289441,0.5101129864695215,0.3710419863300321,0.03570930394755196,0.08313572325289441,0.5101129864695215,0.3710419863300321,0.03570930394755196,0.08313572325289441,0.5101129864695215,0.3710419863300321,0.03570930394755196,0.03570930394755196,0.03570930394755196,0.03570930394755196,17140.0,26,0,0,,0.0,0.46100053792361484,0.43456375838926176,0.34345091605140826,0.6492481203007519,0.203125,0.46100053792361484,17140.0,37180.0,25,25,0.9615384615384616,1.0
CY,2016,26,26,1.0,1685.0,1685.0,26,1.0,high,True,43810.0,43810.0,True,42300.0,26,0,0,,0.0,3905.0,20950.0,16105.0,1340.0,0.09231678486997635,0.49527186761229314,0.3807328605200946,0.03167848699763593,0.09231678486997635,0.49527186761229314,0.3807328605200946,0.03167848699763593,0.09231678486997635,0.49527186761229314,0.3807328605200946,0.03167848699763593,0.03167848699763593,0.03167848699763593,0.03167848699763593,22255.0,26,0,0,,0.0,0.5079890435973522,0.559539052496799,0.3844868735083532,0.6727724309220738,0.20522388059701493,0.5079890435973522,22255.0,43810.0,25,25,0.9615384615384616,1.0
CY,2017,26,26,1.0,1737.423076923077,1737.423076923077,26,1.0,high,True,45173.0,45173.0,True,43265.0,26,0,0,,0.0,3554.0,21838.0,16401.0,1472.0,0.08214492083670404,0.504749797758003,0.37908239916791864,0.03402288223737432,0.08214492083670404,0.504749797758003,0.37908239916791864,0.03402288223737432,0.08214492083670404,0.504749797758003,0.37908239916791864,0.03402288223737432,0.03402288223737432,0.03402288223737432,0.03402288223737432,23555.0,26,0,0,,0.0,0.5214397981094901,0.5486775464265616,0.39536587599597034,0.696969696969697,0.23029891304347827,0.5214397981094901,23555.0,45173.0,26,26,1.0,1.0
CY,2018,26,26,1.0,1837.3461538461538,1837.3461538461538,26,1.0,high,True,47771.0,47771.0,True,45449.0,26,0,0,,0.0,3596.0,22661.0,17692.0,1500.0,0.07912165284164668,0.4986028295452045,0.3892714911219169,0.03300402649123193,0.07912165284164668,0.4986028295452045,0.3892714911219169,0.03300402649123193,0.07912165284164668,0.4986028295452045,0.3892714911219169,0.03300402649123193,0.03300402649123193,0.03300402649123193,0.03300402649123193,26573.0,26,0,0,,0.0,0.5562579807833204,0.5361512791991101,0.4231940338025683,0.741465068957721,0.2713333333333333,0.5562579807833204,26573.0,47771.0,26,26,1.0,1.0
CY,2019,26,26,1.0,1832.576923076923,1832.576923076923,25,0.9615384615384616,high,True,47647.0,47647.0,True,45183.0,26,0,1,66.0,0.0013851868952924633,4106.0,21685.0,17817.0,1575.0,0.09087488657238342,0.47993714450125047,0.3943297257818206,0.03485824314454551,0.09087488657238342,0.47993714450125047,0.3943297257818206,0.03485824314454551,0.09087488657238342,0.47993714450125047,0.3943297257818206,0.03485824314454551,0.03485824314454551,0.03485824314454551,0.03485824314454551,27456.0,26,0,1,44.0,0.0016025641025641025,0.5762377484416648,0.5823185582075012,0.4182153562370302,0.7711174720772296,0.3022222222222222,0.5762377484416648,27456.0,47647.0,26,26,1.0,1.0
CY,2020,26,26,1.0,1971.0384615384614,1971.0384615384614,26,1.0,high,True,51247.0,51247.0,True,48378.0,26,0,0,,0.0,2677.0,22240.0,21799.0,1662.0,0.0553350696597627,0.45971309272809957,0.4505973789739138,0.034354458638223985,0.0553350696597627,0.45971309272809957,0.4505973789739138,0.034354458638223985,0.0553350696597627,0.45971309272809957,0.4505973789739138,0.034354458638223985,0.034354458638223985,0.034354458638223985,0.034354458638223985,29245.0,26,0,0,,0.0,0.570667551271294,0.5087784833769144,0.4002248201438849,0.7487040689939906,0.3297232250300842,0.570667551271294,29245.0,51247.0,26,26,1.0,1.0
CY,2021,28,26,0.9285714285714286,1929.8846153846155,1792.0357142857142,26,0.9285714285714286,high,True,50177.0,50177.0,True,46832.0,26,0,0,,0.0,2372.0,20725.0,22016.0,1719.0,0.050649128800819954,0.4425392893747865,0.4701059104885548,0.03670567133583874,0.050649128800819954,0.4425392893747865,0.4701059104885548,0.03670567133583874,0.050649128800819954,0.4425392893747865,0.4701059104885548,0.03670567133583874,0.03670567133583874,0.03670567133583874,0.03670567133583874,28951.0,26,0,0,,0.0,0.5769774996512347,0.39376053962900504,0.3889022919179735,0.7731195494186046,0.3368237347294939,0.5769774996512347,28951.0,50177.0,26,26,0.9285714285714286,1.0
CY,2022,28,28,1.0,1810.75,1810.75,28,1.0,high,True,50701.0,50701.0,True,47290.0,28,0,0,,0.0,1731.0,22693.0,21130.0,1736.0,0.036603933178261785,0.47986889405794037,0.4468175089871009,0.036709663776696974,0.036603933178261785,0.47986889405794037,0.4468175089871009,0.036709663776696974,0.036603933178261785,0.47986889405794037,0.4468175089871009,0.036709663776696974,0.036709663776696974,0.036709663776696974,0.036709663776696974,29049.0,28,0,0,,0.0,0.5729472791463679,0.2622761409589833,0.4135636539902173,0.7608613345953621,0.353110599078341,0.5729472791463679,29049.0,50701.0,28,28,1.0,1.0
CY,2023,31,31,1.0,1822.6774193548388,1822.6774193548388,31,1.0,high,True,56503.0,56503.0,True,52040.0,31,0,0,,0.0,2271.0,24644.0,23418.0,1707.0,0.04363950807071484,0.4735588009223674,0.45,0.03280169100691776,0.04363950807071484,0.4735588009223674,0.45,0.03280169100691776,0.04363950807071484,0.4735588009223674,0.45,0.03280169100691776,0.03280169100691776,0.03280169100691776,0.03280169100691776,31731.0,31,0,0,,0.0,0.5615808010194149,0.1457507705856451,0.39985391981821133,0.7537791442480144,0.36906854130052724,0.5615808010194149,31731.0,56503.0,31,31,1.0,1.0
CZ,2014,71,71,1.0,5023.30985915493,5023.30985915493,71,1.0,high,True,356655.0,356655.0,True,323670.0,71,0,0,,0.0,0.0,211175.0,87860.0,24635.0,0.0,0.6524392127784472,0.27144931566101277,0.07611147156054006,0.0,0.6524392127784472,0.27144931566101277,0.07611147156054006,0.0,0.6524392127784472,0.27144931566101277,0.07611147156054006,0.07611147156054006,0.07611147156054006,0.07611147156054006,41555.0,71,0,0,,0.0,0.11651315697242433,,0.10417899846099207,0.10220805827452766,0.14796021920032473,0.11651315697242433,41555.0,356655.0,70,70,0.9859154929577465,1.0
CZ,2015,68,68,1.0,4929.191176470588,4929.191176470588,68,1.0,high,True,335185.0,335185.0,True,302895.0,68,0,0,,0.0,0.0,195665.0,83020.0,24210.0,0.0,0.6459829313788606,0.2740883804618762,0.07992868815926311,0.0,0.6459829313788606,0.2740883804618762,0.07992868815926311,0.0,0.6459829313788606,0.2740883804618762,0.07992868815926311,0.07992868815926311,0.07992868815926311,0.07992868815926311,42565.0,68,0,0,,0.0,0.12698957292241597,,0.11386809086959855,0.1112382558419658,0.15985130111524162,0.12698957292241597,42565.0,335185.0,67,67,0.9852941176470589,1.0
